模型名称,ID,标准化ID,sample_pick_order,烦恼类别,被理解感,情绪缓解感,个性化贴合度,交流舒适度,识别层评分,理解层评分,行动层评分,主观平均分,客观平均分
doubao-seed-character-260628,104004124001,104004124001,251,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
doubao-seed-character-260628,56043320001,56043320001,254,无明显生活烦恼,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.3333333333333333
doubao-seed-character-260628,105381333002,105381333002,257,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.25,0.6666666666666666
doubao-seed-character-260628,154676113001,154676113001,259,无明显生活烦恼,1.0,1.0,1.0,1.0,,,,1.0,
doubao-seed-character-260628,151156309002,151156309002,263,无明显生活烦恼,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.3333333333333333
doubao-seed-character-260628,321131217001,321131217001,264,无明显生活烦恼,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.75,1.3333333333333333
doubao-seed-character-260628,288251116001,288251116001,266,无明显生活烦恼,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.5,1.3333333333333333
doubao-seed-character-260628,244604211001,244604211001,270,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
doubao-seed-character-260628,117489216001,117489216001,271,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
doubao-seed-character-260628,151156304002,151156304002,273,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,330102216002,330102216002,274,无明显生活烦恼,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.75,1.3333333333333333
doubao-seed-character-260628,75504303001,75504303001,281,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,111154102002,111154102002,282,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
doubao-seed-character-260628,334631301002,334631301002,283,无明显生活烦恼,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
doubao-seed-character-260628,151156304002,151156304002,286,无明显生活烦恼,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.75,1.0
doubao-seed-character-260628,158278218002,158278218002,292,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
doubao-seed-character-260628,30476138001,30476138001,296,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,160104117002,160104117002,297,无明显生活烦恼,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.5,1.3333333333333333
doubao-seed-character-260628,285502212002,285502212002,298,无明显生活烦恼,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.5,0.6666666666666666
doubao-seed-character-260628,345233328002,345233328002,302,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.25,0.3333333333333333
doubao-seed-character-260628,330131305002,330131305002,303,无明显生活烦恼,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
doubao-seed-character-260628,151156111001,151156111001,305,无明显生活烦恼,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.75,0.6666666666666666
doubao-seed-character-260628,158278204002,158278204002,306,无明显生活烦恼,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.3333333333333333
doubao-seed-character-260628,154628304003,154628304003,309,无明显生活烦恼,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.75,1.0
doubao-seed-character-260628,154628208001,154628208001,310,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,34043303001,34043303001,311,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,154044315002,154044315002,315,无明显生活烦恼,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.75,1.0
doubao-seed-character-260628,204906310002,204906310002,316,无明显生活烦恼,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.75,0.6666666666666666
doubao-seed-character-260628,151156318001,151156318001,318,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,324045101002,324045101002,322,无明显生活烦恼,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.5,1.0
doubao-seed-character-260628,168231120002,168231120002,326,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,324078206002,324078206002,327,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,298245113001,298245113001,333,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.3333333333333333
doubao-seed-character-260628,110131312002,110131312002,336,无明显生活烦恼,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.25,1.3333333333333333
doubao-seed-character-260628,75376227001,75376227001,337,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.25,0.3333333333333333
doubao-seed-character-260628,31106120001,31106120001,346,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,114604106001,114604106001,347,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
doubao-seed-character-260628,271806315002,271806315002,349,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
doubao-seed-character-260628,194037118002,194037118002,351,无明显生活烦恼,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
doubao-seed-character-260628,74004306002,74004306002,355,无明显生活烦恼,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.25,1.0
doubao-seed-character-260628,265576222001,265576222001,356,无明显生活烦恼,2.0,2.0,2.0,3.0,0.0,1.0,2.0,2.25,1.0
doubao-seed-character-260628,244056322001,244056322001,360,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.5,1.0
doubao-seed-character-260628,160104239002,160104239002,361,无明显生活烦恼,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.3333333333333333
doubao-seed-character-260628,298245314002,298245314002,362,无明显生活烦恼,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.5,1.0
doubao-seed-character-260628,338231120001,338231120001,364,无明显生活烦恼,2.0,2.0,2.0,2.0,,,,2.0,
doubao-seed-character-260628,134004214001,134004214001,365,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333
doubao-seed-character-260628,330404223001,330404223001,366,无明显生活烦恼,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.5,1.3333333333333333
doubao-seed-character-260628,298245222002,298245222002,370,无明显生活烦恼,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.5,0.6666666666666666
doubao-seed-character-260628,244676316002,244676316002,372,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,18206210001,18206210001,375,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.5,0.3333333333333333
doubao-seed-character-260628,10206205002,10206205002,376,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.5,0.0
doubao-seed-character-260628,297439126002,297439126002,377,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.25,0.3333333333333333
doubao-seed-character-260628,60481236001,60481236001,380,无明显生活烦恼,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.5,1.6666666666666667
doubao-seed-character-260628,54054203002,54054203002,381,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.5,0.0
doubao-seed-character-260628,144016306002,144016306002,385,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.25,0.6666666666666666
doubao-seed-character-260628,241116324002,241116324002,387,无明显生活烦恼,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.25,1.3333333333333333
doubao-seed-character-260628,244056227002,244056227002,391,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.25,0.6666666666666666
doubao-seed-character-260628,104004224001,104004224001,392,无明显生活烦恼,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.75,1.3333333333333333
doubao-seed-character-260628,114604309002,114604309002,397,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
doubao-seed-character-260628,150478101002,150478101002,398,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
doubao-seed-character-260628,34043312001,34043312001,399,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.5,1.0
doubao-seed-character-260628,207406110001,207406110001,401,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333
doubao-seed-character-260628,166006108001,166006108001,402,无明显生活烦恼,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.75,0.6666666666666666
doubao-seed-character-260628,104004202002,104004202002,404,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.6666666666666666
doubao-seed-character-260628,111154122002,111154122002,406,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,144016323002,144016323002,409,无明显生活烦恼,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.3333333333333333
doubao-seed-character-260628,75376119002,75376119002,414,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.6666666666666666
doubao-seed-character-260628,212428224002,212428224002,425,无明显生活烦恼,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.25,1.3333333333333333
doubao-seed-character-260628,325306114001,325306114001,427,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
doubao-seed-character-260628,294028112001,294028112001,430,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.6666666666666666
doubao-seed-character-260628,75376226001,75376226001,431,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.3333333333333333
doubao-seed-character-260628,154044230001,154044230001,432,无明显生活烦恼,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.3333333333333333
doubao-seed-character-260628,150478318001,150478318001,436,无明显生活烦恼,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.75,1.0
doubao-seed-character-260628,154676204002,154676204002,439,无明显生活烦恼,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.3333333333333333
doubao-seed-character-260628,204906231001,204906231001,442,无明显生活烦恼,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.75,1.6666666666666667
glm-5-2-260617,75376243001,75376243001,2,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
glm-5-2-260617,175531118001,175531118001,4,无明显生活烦恼,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.75,1.0
glm-5-2-260617,338231328001,338231328001,7,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
glm-5-2-260617,18206219002,18206219002,10,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.3333333333333333
glm-5-2-260617,161159310001,161159310001,12,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
glm-5-2-260617,281104130001,281104130001,13,无明显生活烦恼,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.25,0.0
glm-5-2-260617,75504213002,75504213002,18,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.25,1.0
glm-5-2-260617,154044202001,154044202001,22,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.25,1.0
glm-5-2-260617,266059222001,266059222001,23,无明显生活烦恼,2.0,2.0,3.0,3.0,0.0,2.0,2.0,2.5,1.3333333333333333
glm-5-2-260617,105102306002,105102306002,32,无明显生活烦恼,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.25,0.0
glm-5-2-260617,266306205002,266306205002,38,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.25,0.0
glm-5-2-260617,153859115002,153859115002,41,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.25,0.0
glm-5-2-260617,64028310001,64028310001,42,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
glm-5-2-260617,110131321002,110131321002,46,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.3333333333333333
glm-5-2-260617,54054110001,54054110001,49,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.3333333333333333
glm-5-2-260617,338231202001,338231202001,50,无明显生活烦恼,2.0,3.0,3.0,3.0,0.0,0.0,0.0,2.75,0.0
glm-5-2-260617,280154108002,280154108002,55,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
glm-5-2-260617,294099132002,294099132002,56,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
glm-5-2-260617,154628117001,154628117001,63,无明显生活烦恼,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.6666666666666667
glm-5-2-260617,162431111003,162431111003,64,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
glm-5-2-260617,205304214001,205304214001,67,无明显生活烦恼,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.25,0.0
glm-5-2-260617,204028208001,204028208001,68,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.5,1.3333333333333333
glm-5-2-260617,30476203001,30476203001,70,无明显生活烦恼,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.25,0.6666666666666666
glm-5-2-260617,184037219001,184037219001,82,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.5,0.0
glm-5-2-260617,150478210001,150478210001,84,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.6666666666666666
glm-5-2-260617,134004112002,134004112002,93,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.25,0.0
glm-5-2-260617,64028102001,64028102001,96,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
glm-5-2-260617,281116308001,281116308001,97,无明显生活烦恼,2.0,2.0,3.0,3.0,0.0,0.0,2.0,2.5,0.6666666666666666
glm-5-2-260617,275559318001,275559318001,98,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
glm-5-2-260617,64033129001,64033129001,102,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
glm-5-2-260617,54054108002,54054108002,107,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
glm-5-2-260617,65546218001,65546218001,111,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.5,0.3333333333333333
glm-5-2-260617,138202135001,138202135001,112,无明显生活烦恼,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.75,0.6666666666666666
glm-5-2-260617,74057123001,74057123001,114,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
glm-5-2-260617,241116304002,241116304002,117,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.3333333333333333
glm-5-2-260617,142403341002,142403341002,118,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
glm-5-2-260617,294099231003,294099231003,122,无明显生活烦恼,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.25,1.3333333333333333
glm-5-2-260617,34043123001,34043123001,123,无明显生活烦恼,3.0,3.0,3.0,3.0,,,,3.0,
glm-5-2-260617,274951110001,274951110001,124,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
glm-5-2-260617,34676116002,34676116002,125,无明显生活烦恼,2.0,2.0,2.0,2.0,,,,2.0,
glm-5-2-260617,321131210001,321131210001,127,无明显生活烦恼,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.75,0.0
glm-5-2-260617,244056227001,244056227001,129,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
glm-5-2-260617,74002112001,74002112001,130,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
glm-5-2-260617,154058310002,154058310002,131,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.3333333333333333
glm-5-2-260617,266059202002,266059202002,132,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
glm-5-2-260617,116006116001,116006116001,136,无明显生活烦恼,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0
glm-5-2-260617,298245316002,298245316002,139,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.3333333333333333
glm-5-2-260617,296081233002,296081233002,140,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
glm-5-2-260617,296081115001,296081115001,141,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0
glm-5-2-260617,153859111002,153859111002,145,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
glm-5-2-260617,347763115002,347763115002,147,无明显生活烦恼,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.25,1.3333333333333333
glm-5-2-260617,295331315002,295331315002,150,无明显生活烦恼,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.6666666666666667
glm-5-2-260617,175531322002,175531322002,151,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0
glm-5-2-260617,294028325002,294028325002,152,无明显生活烦恼,3.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,0.6666666666666666
glm-5-2-260617,244056210002,244056210002,153,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.5,0.3333333333333333
glm-5-2-260617,154058209001,154058209001,157,无明显生活烦恼,2.0,2.0,2.0,2.0,,,,2.0,
glm-5-2-260617,111154107001,111154107001,161,无明显生活烦恼,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.5,0.0
glm-5-2-260617,134902306001,134902306001,165,无明显生活烦恼,3.0,2.0,3.0,3.0,0.0,0.0,0.0,2.75,0.0
glm-5-2-260617,265359333002,265359333002,167,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.3333333333333333
glm-5-2-260617,58659336002,58659336002,170,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.25,0.3333333333333333
glm-5-2-260617,30476203002,30476203002,172,无明显生活烦恼,2.0,2.0,3.0,2.0,0.0,0.0,0.0,2.25,0.0
glm-5-2-260617,56043123001,56043123001,175,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.5,0.3333333333333333
glm-5-2-260617,175531212002,175531212002,177,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.3333333333333333
glm-5-2-260617,177402120001,177402120001,181,无明显生活烦恼,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.75,0.3333333333333333
glm-5-2-260617,177402135002,177402135002,183,无明显生活烦恼,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.75,0.0
glm-5-2-260617,151156318001,151156318001,184,无明显生活烦恼,3.0,2.0,3.0,2.0,0.0,0.0,0.0,2.5,0.0
glm-5-2-260617,347763304002,347763304002,185,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
glm-5-2-260617,65546132001,65546132001,186,无明显生活烦恼,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.5,0.0
glm-5-2-260617,296081138001,296081138001,187,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.6666666666666666
glm-5-2-260617,57633117002,57633117002,188,无明显生活烦恼,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.5,0.3333333333333333
glm-5-2-260617,296006201002,296006201002,189,无明显生活烦恼,2.0,1.0,1.0,1.0,,,,1.25,
glm-5-2-260617,112744211002,112744211002,190,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
moonshot-v1-8k,75376243001,75376243001,2,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333
moonshot-v1-8k,175531118001,175531118001,4,无明显生活烦恼,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.75,0.6666666666666666
moonshot-v1-8k,338231328001,338231328001,7,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,18206219002,18206219002,10,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
moonshot-v1-8k,161159310001,161159310001,12,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
moonshot-v1-8k,281104130001,281104130001,13,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,75504213002,75504213002,18,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,154044202001,154044202001,22,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,266059222001,266059222001,23,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,105102306002,105102306002,32,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.25,0.3333333333333333
moonshot-v1-8k,266306205002,266306205002,38,无明显生活烦恼,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.5,0.3333333333333333
moonshot-v1-8k,153859115002,153859115002,41,无明显生活烦恼,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.25,0.0
moonshot-v1-8k,64028310001,64028310001,42,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,110131321002,110131321002,46,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333
moonshot-v1-8k,54054110001,54054110001,49,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
moonshot-v1-8k,338231202001,338231202001,50,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.6666666666666666
moonshot-v1-8k,280154108002,280154108002,55,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.6666666666666666
moonshot-v1-8k,294099132002,294099132002,56,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,154628117001,154628117001,63,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
moonshot-v1-8k,162431111003,162431111003,64,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333
moonshot-v1-8k,184037219001,184037219001,82,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.3333333333333333
moonshot-v1-8k,150478210001,150478210001,84,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333
moonshot-v1-8k,134004112002,134004112002,93,无明显生活烦恼,,,,,0.0,0.0,1.0,,0.3333333333333333
moonshot-v1-8k,64028102001,64028102001,96,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.6666666666666666
moonshot-v1-8k,281116308001,281116308001,97,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,275559318001,275559318001,98,无明显生活烦恼,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.5,1.3333333333333333
moonshot-v1-8k,205304214001,205304214001,67,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
moonshot-v1-8k,204028208001,204028208001,68,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.6666666666666666
moonshot-v1-8k,30476203001,30476203001,70,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
moonshot-v1-8k,64033129001,64033129001,102,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,54054108002,54054108002,107,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,65546218001,65546218001,111,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333
moonshot-v1-8k,138202135001,138202135001,112,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333
moonshot-v1-8k,74057123001,74057123001,114,无明显生活烦恼,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.25,1.0
moonshot-v1-8k,241116304002,241116304002,117,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333
moonshot-v1-8k,142403341002,142403341002,118,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
moonshot-v1-8k,294099231003,294099231003,122,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,34043123001,34043123001,123,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,274951110001,274951110001,124,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
moonshot-v1-8k,34676116002,34676116002,125,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,321131210001,321131210001,127,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.3333333333333333
moonshot-v1-8k,244056227001,244056227001,129,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,74002112001,74002112001,130,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,154058310002,154058310002,131,无明显生活烦恼,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.5,0.3333333333333333
moonshot-v1-8k,266059202002,266059202002,132,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.3333333333333333
moonshot-v1-8k,116006116001,116006116001,136,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.6666666666666666
moonshot-v1-8k,296081115001,296081115001,141,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,153859111002,153859111002,145,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
