模型名称,ID,标准化ID,sample_pick_order,烦恼类别,主观平均分,客观平均分
doubao-seed-character-260628,154676204002,154676204002,439,无明显生活烦恼,2.0,1.3333333333333333
doubao-seed-character-260628,153859106001,153859106001,440,无法适应新事物或自我价值感下降,1.0,1.3333333333333333
doubao-seed-character-260628,138202241001,138202241001,441,家庭关系或陪伴困扰,1.5,1.0
doubao-seed-character-260628,204906231001,204906231001,442,无明显生活烦恼,1.75,1.6666666666666667
doubao-seed-character-260628,104004212001,104004212001,443,对身体健康的担忧,2.0,1.6666666666666667
doubao-seed-character-260628,151156309001,151156309001,444,家庭关系或陪伴困扰,2.0,2.0
doubao-seed-character-260628,270402326002,270402326002,445,家庭关系或陪伴困扰,1.0,1.0
doubao-seed-character-260628,295331310001,295331310001,446,家庭关系或陪伴困扰,2.0,1.6666666666666667
doubao-seed-character-260628,60481310001,60481310001,447,孤独/人际交往缺失,2.0,1.6666666666666667
doubao-seed-character-260628,174643231001,174643231001,448,孤独/人际交往缺失,2.0,2.0
doubao-seed-character-260628,138202231002,138202231002,449,对身体健康的担忧,1.5,2.0
doubao-seed-character-260628,142403117002,142403117002,450,家庭关系或陪伴困扰,1.5,2.0
doubao-seed-character-260628,134902328001,134902328001,451,孤独/人际交往缺失,2.0,1.6666666666666667
doubao-seed-character-260628,212428332001,212428332001,452,对身体健康的担忧,1.5,1.6666666666666667
doubao-seed-character-260628,154058305001,154058305001,453,家庭关系或陪伴困扰,1.25,0.0
glm-4-plus,57457126001,57457126001,1,对身体健康的担忧,1.0,0.0
glm-4-plus,75376243001,75376243001,2,无明显生活烦恼,1.0,0.6666666666666666
glm-4-plus,324078110002,324078110002,3,无法适应新事物或自我价值感下降,1.75,1.6666666666666667
glm-4-plus,338231328001,338231328001,7,无明显生活烦恼,2.0,0.6666666666666666
glm-4-plus,51606117001,51606117001,8,对身体健康的担忧,2.0,1.6666666666666667
glm-4-plus,18206219002,18206219002,10,无明显生活烦恼,1.0,0.3333333333333333
glm-4-plus,14643113001,14643113001,5,孤独/人际交往缺失,1.0,1.6666666666666667
glm-4-plus,111154127001,111154127001,6,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,281104130001,281104130001,13,无明显生活烦恼,2.0,1.0
glm-4-plus,56302330002,56302330002,16,无法适应新事物或自我价值感下降,1.0,1.6666666666666667
glm-4-plus,175531118001,175531118001,4,无明显生活烦恼,2.0,1.3333333333333333
glm-4-plus,64604125002,64604125002,11,对身体健康的担忧,1.25,1.3333333333333333
glm-4-plus,122490220001,122490220001,15,家庭关系或陪伴困扰,1.5,1.3333333333333333
glm-4-plus,161159310001,161159310001,12,无明显生活烦恼,1.75,1.0
glm-4-plus,184037213001,184037213001,19,家庭关系或陪伴困扰,2.0,1.6666666666666667
glm-4-plus,154044202001,154044202001,22,无明显生活烦恼,1.0,1.0
glm-4-plus,266059222001,266059222001,23,无明显生活烦恼,1.0,0.6666666666666666
glm-4-plus,324045114001,324045114001,9,孤独/人际交往缺失,1.0,1.3333333333333333
glm-4-plus,75504213002,75504213002,18,无明显生活烦恼,1.0,0.6666666666666666
glm-4-plus,154058307002,154058307002,20,对身体健康的担忧,1.0,1.3333333333333333
glm-4-plus,135559225002,135559225002,25,家庭关系或陪伴困扰,1.0,1.0
glm-4-plus,134902123001,134902123001,14,孤独/人际交往缺失,1.0,1.3333333333333333
glm-4-plus,291676308001,291676308001,17,孤独/人际交往缺失,1.0,
glm-4-plus,207406312001,207406312001,21,家庭关系或陪伴困扰,1.0,2.0
glm-4-plus,211176334001,211176334001,26,家庭关系或陪伴困扰,1.25,1.0
glm-4-plus,14031307002,14031307002,27,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,280154309002,280154309002,28,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,200104317001,200104317001,29,对身体健康的担忧,1.0,1.3333333333333333
glm-4-plus,34043224002,34043224002,30,对身体健康的担忧,1.5,1.3333333333333333
glm-4-plus,105102322002,105102322002,31,对身体健康的担忧,1.0,2.0
glm-4-plus,30476124001,30476124001,24,孤独/人际交往缺失,1.0,1.3333333333333333
glm-4-plus,134902216001,134902216001,33,对身体健康的担忧,1.0,1.0
glm-4-plus,211176105002,211176105002,34,家庭关系或陪伴困扰,1.0,0.6666666666666666
glm-4-plus,241116202002,241116202002,35,对身体健康的担忧,1.5,1.6666666666666667
glm-4-plus,64028317002,64028317002,36,家庭关系或陪伴困扰,1.0,1.0
glm-4-plus,64028314002,64028314002,37,家庭关系或陪伴困扰,1.0,1.6666666666666667
glm-4-plus,266306205002,266306205002,38,无明显生活烦恼,1.0,0.0
glm-4-plus,202454131002,202454131002,40,家庭关系或陪伴困扰,1.0,1.3333333333333333
glm-4-plus,105102306002,105102306002,32,无明显生活烦恼,1.0,0.6666666666666666
glm-4-plus,57633243002,57633243002,39,家庭关系或陪伴困扰,1.0,1.3333333333333333
glm-4-plus,153859115002,153859115002,41,无明显生活烦恼,1.5,0.6666666666666666
glm-4-plus,64028310001,64028310001,42,无明显生活烦恼,1.0,0.0
glm-4-plus,158278201002,158278201002,43,对身体健康的担忧,2.0,2.0
glm-4-plus,150478205001,150478205001,44,家庭关系或陪伴困扰,1.75,1.3333333333333333
glm-4-plus,281104122003,281104122003,45,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,110131321002,110131321002,46,无明显生活烦恼,1.0,1.0
glm-4-plus,298245106002,298245106002,47,孤独/人际交往缺失,2.0,1.3333333333333333
glm-4-plus,266059305001,266059305001,48,家庭关系或陪伴困扰,1.25,1.6666666666666667
glm-4-plus,54054110001,54054110001,49,无明显生活烦恼,1.25,1.3333333333333333
glm-4-plus,338231202001,338231202001,50,无明显生活烦恼,1.0,0.0
glm-4-plus,10206118001,10206118001,51,对身体健康的担忧,1.25,1.0
glm-4-plus,244676309001,244676309001,52,无法适应新事物或自我价值感下降,1.0,2.0
glm-4-plus,10233105002,10233105002,53,对身体健康的担忧,1.0,2.0
glm-4-plus,320146222002,320146222002,54,家庭关系或陪伴困扰,1.75,1.3333333333333333
glm-4-plus,280154108002,280154108002,55,无明显生活烦恼,1.0,0.0
glm-4-plus,294099132002,294099132002,56,无明显生活烦恼,1.0,0.6666666666666666
glm-4-plus,151156320002,151156320002,57,对身体健康的担忧,1.75,1.6666666666666667
glm-4-plus,296081302001,296081302001,58,对身体健康的担忧,2.0,1.3333333333333333
glm-4-plus,65546103002,65546103002,59,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,154058321002,154058321002,60,对身体健康的担忧,1.5,1.6666666666666667
glm-4-plus,14051113002,14051113002,61,家庭关系或陪伴困扰,1.0,1.0
glm-4-plus,75504205002,75504205002,62,家庭关系或陪伴困扰,1.0,1.6666666666666667
glm-4-plus,154628117001,154628117001,63,无明显生活烦恼,1.0,0.0
glm-4-plus,162431111003,162431111003,64,无明显生活烦恼,1.0,0.3333333333333333
glm-4-plus,320146132002,320146132002,65,家庭关系或陪伴困扰,1.0,1.6666666666666667
glm-4-plus,104004221001,104004221001,66,对身体健康的担忧,1.5,0.6666666666666666
glm-4-plus,205304214001,205304214001,67,无明显生活烦恼,1.0,1.3333333333333333
glm-4-plus,204028208001,204028208001,68,无明显生活烦恼,1.25,1.3333333333333333
glm-4-plus,122490104002,122490104002,69,孤独/人际交往缺失,1.5,1.6666666666666667
glm-4-plus,30476203001,30476203001,70,无明显生活烦恼,1.0,0.3333333333333333
glm-4-plus,108206101002,108206101002,72,对身体健康的担忧,1.0,1.0
glm-4-plus,56346322001,56346322001,73,对身体健康的担忧,1.75,1.6666666666666667
glm-4-plus,135559225002,135559225002,74,家庭关系或陪伴困扰,1.0,1.3333333333333333
glm-4-plus,138202125002,138202125002,75,对身体健康的担忧,1.0,0.6666666666666666
glm-4-plus,60440205001,60440205001,76,对身体健康的担忧,1.0,1.0
glm-4-plus,141154325001,141154325001,77,家庭关系或陪伴困扰,1.0,1.6666666666666667
glm-4-plus,74631307001,74631307001,78,对身体健康的担忧,2.0,2.0
glm-4-plus,280154331001,280154331001,79,家庭关系或陪伴困扰,1.75,2.0
glm-4-plus,321116113001,321116113001,80,家庭关系或陪伴困扰,1.25,1.6666666666666667
glm-4-plus,116006312001,116006312001,81,孤独/人际交往缺失,1.0,1.6666666666666667
glm-4-plus,184037219001,184037219001,82,无明显生活烦恼,1.0,1.3333333333333333
glm-4-plus,64033334001,64033334001,83,孤独/人际交往缺失,1.0,1.3333333333333333
glm-4-plus,150478210001,150478210001,84,无明显生活烦恼,1.0,0.0
glm-4-plus,151156311001,151156311001,85,无法适应新事物或自我价值感下降,2.0,1.3333333333333333
glm-4-plus,271806118001,271806118001,86,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,60481225002,60481225002,87,家庭关系或陪伴困扰,2.0,1.6666666666666667
glm-4-plus,141154206002,141154206002,88,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,94004111001,94004111001,89,家庭关系或陪伴困扰,1.0,2.0
glm-4-plus,326359105002,326359105002,90,对身体健康的担忧,1.0,0.0
glm-4-plus,202454134001,202454134001,91,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,134004112002,134004112002,93,无明显生活烦恼,1.25,0.3333333333333333
glm-4-plus,275559307001,275559307001,94,家庭关系或陪伴困扰,1.0,1.6666666666666667
glm-4-plus,271806130001,271806130001,95,孤独/人际交往缺失,1.0,1.3333333333333333
glm-4-plus,64028102001,64028102001,96,无明显生活烦恼,1.0,1.0
glm-4-plus,280154302001,280154302001,71,家庭关系或陪伴困扰,1.0,0.6666666666666666
glm-4-plus,124099315002,124099315002,92,家庭关系或陪伴困扰,1.0,1.0
glm-4-plus,281116308001,281116308001,97,无明显生活烦恼,1.0,0.0
glm-4-plus,275559318001,275559318001,98,无明显生活烦恼,1.0,1.0
glm-4-plus,65546119001,65546119001,99,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,205304101002,205304101002,100,无法适应新事物或自我价值感下降,1.0,1.6666666666666667
glm-4-plus,241116332002,241116332002,101,家庭关系或陪伴困扰,1.25,1.0
glm-4-plus,110131213002,110131213002,103,对身体健康的担忧,1.0,1.0
glm-4-plus,241116221001,241116221001,105,家庭关系或陪伴困扰,2.5,1.6666666666666667
glm-4-plus,275559328001,275559328001,106,家庭关系或陪伴困扰,2.0,1.0
glm-4-plus,54054108002,54054108002,107,无明显生活烦恼,1.5,0.0
glm-4-plus,154044310001,154044310001,108,家庭关系或陪伴困扰,2.0,1.0
glm-4-plus,270402209001,270402209001,109,对身体健康的担忧,1.0,1.0
glm-4-plus,58202220001,58202220001,110,对身体健康的担忧,1.0,1.6666666666666667
glm-4-plus,65546218001,65546218001,111,无明显生活烦恼,1.25,0.0
glm-4-plus,138202135001,138202135001,112,无明显生活烦恼,1.0,1.0
glm-4-plus,112744316002,112744316002,113,家庭关系或陪伴困扰,,1.3333333333333333
glm-4-plus,74057123001,74057123001,114,无明显生活烦恼,1.0,1.0
glm-4-plus,10206323002,10206323002,115,对身体健康的担忧,0.5,1.0
glm-4-plus,74002116002,74002116002,116,对身体健康的担忧,1.25,1.6666666666666667
glm-4-plus,241116304002,241116304002,117,无明显生活烦恼,1.0,0.3333333333333333
glm-4-plus,142403341002,142403341002,118,无明显生活烦恼,1.0,0.0
glm-4-plus,56604129001,56604129001,119,家庭关系或陪伴困扰,1.0,1.3333333333333333
glm-4-plus,72428222002,72428222002,120,家庭关系或陪伴困扰,1.25,1.6666666666666667
glm-4-plus,141154304002,141154304002,121,家庭关系或陪伴困扰,1.75,1.6666666666666667
glm-4-plus,294099231003,294099231003,122,无明显生活烦恼,1.0,0.3333333333333333
glm-5-2-260617,57457126001,57457126001,1,对身体健康的担忧,1.0,1.3333333333333333
glm-5-2-260617,75376243001,75376243001,2,无明显生活烦恼,1.0,0.0
glm-5-2-260617,324078110002,324078110002,3,无法适应新事物或自我价值感下降,1.0,2.0
glm-5-2-260617,175531118001,175531118001,4,无明显生活烦恼,1.75,1.0
glm-5-2-260617,14643113001,14643113001,5,孤独/人际交往缺失,1.25,2.0
glm-5-2-260617,111154127001,111154127001,6,对身体健康的担忧,1.25,1.3333333333333333
glm-5-2-260617,338231328001,338231328001,7,无明显生活烦恼,1.0,0.0
glm-5-2-260617,51606117001,51606117001,8,对身体健康的担忧,1.75,2.0
glm-5-2-260617,324045114001,324045114001,9,孤独/人际交往缺失,2.0,2.0
glm-5-2-260617,18206219002,18206219002,10,无明显生活烦恼,2.0,0.3333333333333333
glm-5-2-260617,64604125002,64604125002,11,对身体健康的担忧,2.0,1.6666666666666667
glm-5-2-260617,161159310001,161159310001,12,无明显生活烦恼,1.0,1.0
glm-5-2-260617,281104130001,281104130001,13,无明显生活烦恼,1.25,0.0
glm-5-2-260617,134902123001,134902123001,14,孤独/人际交往缺失,1.0,2.0
glm-5-2-260617,122490220001,122490220001,15,家庭关系或陪伴困扰,1.75,2.0
glm-5-2-260617,56302330002,56302330002,16,无法适应新事物或自我价值感下降,2.0,2.0
glm-5-2-260617,291676308001,291676308001,17,孤独/人际交往缺失,1.0,2.0
glm-5-2-260617,75504213002,75504213002,18,无明显生活烦恼,1.25,1.0
glm-5-2-260617,184037213001,184037213001,19,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,154058307002,154058307002,20,对身体健康的担忧,1.75,1.6666666666666667
glm-5-2-260617,207406312001,207406312001,21,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,154044202001,154044202001,22,无明显生活烦恼,1.25,1.0
glm-5-2-260617,266059222001,266059222001,23,无明显生活烦恼,2.5,1.3333333333333333
glm-5-2-260617,30476124001,30476124001,24,孤独/人际交往缺失,2.0,2.0
glm-5-2-260617,135559225002,135559225002,25,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,211176334001,211176334001,26,家庭关系或陪伴困扰,1.25,2.0
glm-5-2-260617,14031307002,14031307002,27,对身体健康的担忧,2.5,1.3333333333333333
glm-5-2-260617,280154309002,280154309002,28,对身体健康的担忧,2.0,1.0
glm-5-2-260617,200104317001,200104317001,29,对身体健康的担忧,1.25,2.0
glm-5-2-260617,34043224002,34043224002,30,对身体健康的担忧,2.0,1.0
glm-5-2-260617,105102322002,105102322002,31,对身体健康的担忧,2.25,1.0
glm-5-2-260617,105102306002,105102306002,32,无明显生活烦恼,2.25,0.0
glm-5-2-260617,134902216001,134902216001,33,对身体健康的担忧,1.0,2.0
glm-5-2-260617,211176105002,211176105002,34,家庭关系或陪伴困扰,1.25,1.6666666666666667
glm-5-2-260617,241116202002,241116202002,35,对身体健康的担忧,1.0,1.0
glm-5-2-260617,64028317002,64028317002,36,家庭关系或陪伴困扰,1.75,2.0
glm-5-2-260617,64028314002,64028314002,37,家庭关系或陪伴困扰,2.0,1.6666666666666667
glm-5-2-260617,14051113002,14051113002,61,家庭关系或陪伴困扰,1.0,2.0
glm-5-2-260617,266306205002,266306205002,38,无明显生活烦恼,1.25,0.0
glm-5-2-260617,57633243002,57633243002,39,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,202454131002,202454131002,40,家庭关系或陪伴困扰,1.5,1.6666666666666667
glm-5-2-260617,153859115002,153859115002,41,无明显生活烦恼,1.25,0.0
glm-5-2-260617,64028310001,64028310001,42,无明显生活烦恼,2.0,0.0
glm-5-2-260617,158278201002,158278201002,43,对身体健康的担忧,2.0,1.3333333333333333
glm-5-2-260617,150478205001,150478205001,44,家庭关系或陪伴困扰,2.0,1.0
glm-5-2-260617,281104122003,281104122003,45,对身体健康的担忧,2.25,1.0
glm-5-2-260617,110131321002,110131321002,46,无明显生活烦恼,2.0,1.3333333333333333
glm-5-2-260617,298245106002,298245106002,47,孤独/人际交往缺失,2.0,2.0
glm-5-2-260617,266059305001,266059305001,48,家庭关系或陪伴困扰,1.75,1.6666666666666667
glm-5-2-260617,54054110001,54054110001,49,无明显生活烦恼,1.0,1.3333333333333333
glm-5-2-260617,338231202001,338231202001,50,无明显生活烦恼,2.75,0.0
glm-5-2-260617,10206118001,10206118001,51,对身体健康的担忧,2.0,1.0
glm-5-2-260617,244676309001,244676309001,52,无法适应新事物或自我价值感下降,3.0,2.0
glm-5-2-260617,10233105002,10233105002,53,对身体健康的担忧,2.0,1.6666666666666667
glm-5-2-260617,320146222002,320146222002,54,家庭关系或陪伴困扰,1.75,2.0
glm-5-2-260617,280154108002,280154108002,55,无明显生活烦恼,2.0,0.0
glm-5-2-260617,294099132002,294099132002,56,无明显生活烦恼,1.0,0.0
glm-5-2-260617,151156320002,151156320002,57,对身体健康的担忧,1.0,1.6666666666666667
glm-5-2-260617,296081302001,296081302001,58,对身体健康的担忧,1.0,1.3333333333333333
glm-5-2-260617,65546103002,65546103002,59,对身体健康的担忧,2.0,2.0
glm-5-2-260617,154058321002,154058321002,60,对身体健康的担忧,2.25,0.6666666666666666
glm-5-2-260617,75504205002,75504205002,62,家庭关系或陪伴困扰,1.0,2.0
glm-5-2-260617,154628117001,154628117001,63,无明显生活烦恼,1.0,1.6666666666666667
glm-5-2-260617,162431111003,162431111003,64,无明显生活烦恼,1.0,1.0
glm-5-2-260617,320146132002,320146132002,65,家庭关系或陪伴困扰,1.0,1.6666666666666667
glm-5-2-260617,205304214001,205304214001,67,无明显生活烦恼,2.25,0.0
glm-5-2-260617,204028208001,204028208001,68,无明显生活烦恼,1.5,1.3333333333333333
glm-5-2-260617,122490104002,122490104002,69,孤独/人际交往缺失,2.75,
glm-5-2-260617,30476203001,30476203001,70,无明显生活烦恼,2.25,0.6666666666666666
glm-5-2-260617,280154302001,280154302001,71,家庭关系或陪伴困扰,1.75,2.0
glm-5-2-260617,108206101002,108206101002,72,对身体健康的担忧,1.0,1.6666666666666667
glm-5-2-260617,56346322001,56346322001,73,对身体健康的担忧,3.0,1.0
glm-5-2-260617,135559225002,135559225002,74,家庭关系或陪伴困扰,1.75,2.0
glm-5-2-260617,138202125002,138202125002,75,对身体健康的担忧,1.0,1.3333333333333333
glm-5-2-260617,60440205001,60440205001,76,对身体健康的担忧,1.5,0.6666666666666666
glm-5-2-260617,141154325001,141154325001,77,家庭关系或陪伴困扰,1.0,1.3333333333333333
glm-5-2-260617,74631307001,74631307001,78,对身体健康的担忧,2.0,1.6666666666666667
glm-5-2-260617,280154331001,280154331001,79,家庭关系或陪伴困扰,1.75,2.0
glm-5-2-260617,321116113001,321116113001,80,家庭关系或陪伴困扰,2.0,1.6666666666666667
glm-5-2-260617,116006312001,116006312001,81,孤独/人际交往缺失,2.0,2.0
glm-5-2-260617,184037219001,184037219001,82,无明显生活烦恼,1.5,0.0
glm-5-2-260617,64033334001,64033334001,83,孤独/人际交往缺失,2.0,2.0
glm-5-2-260617,150478210001,150478210001,84,无明显生活烦恼,2.0,0.6666666666666666
glm-5-2-260617,151156311001,151156311001,85,无法适应新事物或自我价值感下降,1.75,2.0
glm-5-2-260617,271806118001,271806118001,86,对身体健康的担忧,1.0,0.0
glm-5-2-260617,60481225002,60481225002,87,家庭关系或陪伴困扰,1.25,1.6666666666666667
glm-5-2-260617,141154206002,141154206002,88,对身体健康的担忧,2.25,2.0
glm-5-2-260617,104004221001,104004221001,66,对身体健康的担忧,1.0,0.6666666666666666
glm-5-2-260617,94004111001,94004111001,89,家庭关系或陪伴困扰,2.25,2.0
glm-5-2-260617,326359105002,326359105002,90,对身体健康的担忧,1.0,0.0
glm-5-2-260617,202454134001,202454134001,91,对身体健康的担忧,2.25,2.0
glm-5-2-260617,124099315002,124099315002,92,家庭关系或陪伴困扰,1.0,2.0
glm-5-2-260617,134004112002,134004112002,93,无明显生活烦恼,1.25,0.0
glm-5-2-260617,275559307001,275559307001,94,家庭关系或陪伴困扰,2.75,2.0
glm-5-2-260617,271806130001,271806130001,95,孤独/人际交往缺失,1.25,2.0
glm-5-2-260617,64028102001,64028102001,96,无明显生活烦恼,2.0,1.0
glm-5-2-260617,281116308001,281116308001,97,无明显生活烦恼,2.5,0.6666666666666666
glm-5-2-260617,275559318001,275559318001,98,无明显生活烦恼,1.0,0.0
glm-5-2-260617,65546119001,65546119001,99,对身体健康的担忧,1.0,1.0
glm-5-2-260617,205304101002,205304101002,100,无法适应新事物或自我价值感下降,2.5,2.0
glm-5-2-260617,241116332002,241116332002,101,家庭关系或陪伴困扰,3.0,1.6666666666666667
glm-5-2-260617,64033129001,64033129001,102,无明显生活烦恼,2.0,0.6666666666666666
glm-5-2-260617,110131213002,110131213002,103,对身体健康的担忧,1.75,1.0
glm-5-2-260617,262728314002,262728314002,104,对身体健康的担忧,2.0,1.6666666666666667
glm-5-2-260617,241116221001,241116221001,105,家庭关系或陪伴困扰,2.75,2.0
glm-5-2-260617,275559328001,275559328001,106,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,54054108002,54054108002,107,无明显生活烦恼,2.0,0.6666666666666666
glm-5-2-260617,154044310001,154044310001,108,家庭关系或陪伴困扰,2.75,1.6666666666666667
glm-5-2-260617,270402209001,270402209001,109,对身体健康的担忧,2.75,1.6666666666666667
glm-5-2-260617,58202220001,58202220001,110,对身体健康的担忧,2.5,2.0
glm-5-2-260617,65546218001,65546218001,111,无明显生活烦恼,1.5,0.3333333333333333
glm-5-2-260617,138202135001,138202135001,112,无明显生活烦恼,1.75,0.6666666666666666
glm-5-2-260617,112744316002,112744316002,113,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,74057123001,74057123001,114,无明显生活烦恼,2.0,0.6666666666666666
glm-5-2-260617,10206323002,10206323002,115,对身体健康的担忧,2.0,0.6666666666666666
glm-5-2-260617,74002116002,74002116002,116,对身体健康的担忧,2.5,1.3333333333333333
glm-5-2-260617,241116304002,241116304002,117,无明显生活烦恼,2.0,0.3333333333333333
glm-5-2-260617,142403341002,142403341002,118,无明显生活烦恼,2.0,0.0
glm-5-2-260617,56604129001,56604129001,119,家庭关系或陪伴困扰,2.0,1.3333333333333333
glm-5-2-260617,72428222002,72428222002,120,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,141154304002,141154304002,121,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,294099231003,294099231003,122,无明显生活烦恼,2.25,1.3333333333333333
glm-5-2-260617,34043123001,34043123001,123,无明显生活烦恼,3.0,
glm-5-2-260617,274951110001,274951110001,124,无明显生活烦恼,2.0,0.6666666666666666
glm-5-2-260617,34676116002,34676116002,125,无明显生活烦恼,2.0,
glm-5-2-260617,175531321001,175531321001,126,孤独/人际交往缺失,2.25,2.0
glm-5-2-260617,321131210001,321131210001,127,无明显生活烦恼,1.75,0.0
glm-5-2-260617,241116320001,241116320001,128,家庭关系或陪伴困扰,2.5,1.6666666666666667
glm-5-2-260617,244056227001,244056227001,129,无明显生活烦恼,2.0,0.0
glm-5-2-260617,74002112001,74002112001,130,无明显生活烦恼,2.0,0.0
glm-5-2-260617,154058310002,154058310002,131,无明显生活烦恼,2.0,0.3333333333333333
glm-5-2-260617,266059202002,266059202002,132,无明显生活烦恼,2.0,0.0
glm-5-2-260617,184037201002,184037201002,133,家庭关系或陪伴困扰,2.5,2.0
glm-5-2-260617,211154232001,211154232001,134,孤独/人际交往缺失,2.25,2.0
glm-5-2-260617,345233228002,345233228002,135,孤独/人际交往缺失,2.75,2.0
glm-5-2-260617,116006116001,116006116001,136,无明显生活烦恼,3.0,0.0
glm-5-2-260617,266059204001,266059204001,137,无法适应新事物或自我价值感下降,2.75,2.0
glm-5-2-260617,10233105002,10233105002,138,对身体健康的担忧,2.0,1.3333333333333333
glm-5-2-260617,298245316002,298245316002,139,无明显生活烦恼,2.0,0.3333333333333333
glm-5-2-260617,296081233002,296081233002,140,无明显生活烦恼,1.0,1.0
glm-5-2-260617,296081115001,296081115001,141,无明显生活烦恼,2.0,1.0
glm-5-2-260617,60440124001,60440124001,142,对身体健康的担忧,2.75,1.6666666666666667
glm-5-2-260617,194037336001,194037336001,143,对身体健康的担忧,2.0,2.0
glm-5-2-260617,202454220001,202454220001,144,孤独/人际交往缺失,2.0,2.0
glm-5-2-260617,153859111002,153859111002,145,无明显生活烦恼,2.0,1.0
glm-5-2-260617,14031322002,14031322002,146,家庭关系或陪伴困扰,1.25,1.3333333333333333
glm-5-2-260617,347763115002,347763115002,147,无明显生活烦恼,2.25,1.3333333333333333
glm-5-2-260617,347763302001,347763302001,148,家庭关系或陪伴困扰,2.0,1.6666666666666667
glm-5-2-260617,261676110002,261676110002,149,孤独/人际交往缺失,2.75,2.0
glm-5-2-260617,295331315002,295331315002,150,无明显生活烦恼,2.0,1.6666666666666667
glm-5-2-260617,175531322002,175531322002,151,无明显生活烦恼,2.0,1.0
glm-5-2-260617,294028325002,294028325002,152,无明显生活烦恼,3.0,0.6666666666666666
glm-5-2-260617,244056210002,244056210002,153,无明显生活烦恼,1.5,0.3333333333333333
glm-5-2-260617,244056306002,244056306002,154,无法适应新事物或自我价值感下降,1.75,2.0
glm-5-2-260617,184037216001,184037216001,155,对身体健康的担忧,2.0,1.6666666666666667
glm-5-2-260617,211176120002,211176120002,156,孤独/人际交往缺失,2.0,2.0
glm-5-2-260617,154058209001,154058209001,157,无明显生活烦恼,2.0,
glm-5-2-260617,151156109002,151156109002,158,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,288251231001,288251231001,159,对身体健康的担忧,1.75,1.6666666666666667
glm-5-2-260617,150478113001,150478113001,160,孤独/人际交往缺失,2.25,2.0
glm-5-2-260617,111154107001,111154107001,161,无明显生活烦恼,2.5,0.0
glm-5-2-260617,14643316002,14643316002,162,对身体健康的担忧,1.5,1.0
glm-5-2-260617,296331123002,296331123002,163,对身体健康的担忧,2.75,1.0
glm-5-2-260617,134902222002,134902222002,164,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,134902306001,134902306001,165,无明显生活烦恼,2.75,0.0
glm-5-2-260617,321116307002,321116307002,166,对身体健康的担忧,2.0,1.0
glm-5-2-260617,265359333002,265359333002,167,无明显生活烦恼,2.0,1.3333333333333333
glm-5-2-260617,275559214002,275559214002,168,孤独/人际交往缺失,2.75,2.0
glm-5-2-260617,104004216002,104004216002,169,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,58659336002,58659336002,170,无明显生活烦恼,1.25,0.3333333333333333
glm-5-2-260617,174643308001,174643308001,171,孤独/人际交往缺失,2.25,2.0
glm-5-2-260617,30476203002,30476203002,172,无明显生活烦恼,2.25,0.0
glm-5-2-260617,161159216001,161159216001,173,孤独/人际交往缺失,2.5,1.6666666666666667
glm-5-2-260617,296081128002,296081128002,174,家庭关系或陪伴困扰,2.0,1.6666666666666667
glm-5-2-260617,56043123001,56043123001,175,无明显生活烦恼,1.5,0.3333333333333333
glm-5-2-260617,334631128001,334631128001,176,对身体健康的担忧,2.75,1.0
glm-5-2-260617,175531212002,175531212002,177,无明显生活烦恼,2.0,0.3333333333333333
glm-5-2-260617,56302136001,56302136001,178,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,134902327001,134902327001,179,孤独/人际交往缺失,2.75,2.0
glm-5-2-260617,74981218001,74981218001,180,对身体健康的担忧,2.0,1.3333333333333333
glm-5-2-260617,177402120001,177402120001,181,无明显生活烦恼,1.75,0.3333333333333333
glm-5-2-260617,154058322001,154058322001,182,家庭关系或陪伴困扰,2.0,2.0
glm-5-2-260617,177402135002,177402135002,183,无明显生活烦恼,1.75,0.0
glm-5-2-260617,151156318001,151156318001,184,无明显生活烦恼,2.5,0.0
glm-5-2-260617,347763304002,347763304002,185,无明显生活烦恼,1.0,0.0
glm-5-2-260617,65546132001,65546132001,186,无明显生活烦恼,1.5,0.0
glm-5-2-260617,296081138001,296081138001,187,无明显生活烦恼,2.0,0.6666666666666666
glm-5-2-260617,57633117002,57633117002,188,无明显生活烦恼,1.5,0.3333333333333333
